152;249;202;183;land;false;plains;1
153;205;166;156;land;false;jungle;3
154;202;101;239;land;false;mountain;2
155;199;238;149;land;false;plains;1
156;172;136;202;land;false;plains;1
157;176;238;104;land;true;mountain;4
158;134;164;223;land;false;plains;1
159;108;160;239;land;false;forest;2
160;188;159;180;land;false;plains;1
161;235;120;233;land;false;plains;2
162;114;232;210;land;false;plains;1
163;236;203;254;land;false;plains;1
164;181;174;218;land;true;hills;3
165;251;167;160;land;true;forest;1
166;217;237;100;land;false;plains;1
167;217;102;234;land;false;plains;1
168;249;227;46;land;false;mountain;1
169;135;173;234;land;true;hills;4
170;193;250;130;land;false;hills;1
171;243;185;143;land;false;hills;1
172;236;219;195;land;false;hills;1
173;141;224;154;land;false;mountain;1
174;207;163;131;land;false;forest;1
175;247;177;202;land;false;mountain;3
176;138;233;225;land;false;forest;1
177;175;231;195;land;true;marsh;1
178;129;166;214;land;true;hills;1
179;128;172;204;land;false;hills;3
180;158;246;185;land;false;forest;1
181;212;77;236;land;false;forest;1
182;229;104;199;land;false;mountain;4
183;246;178;168;land;false;forest;1
184;214;164;212;land;false;forest;1
185;251;214;166;land;false;plains;1
186;249;207;215;land;false;mountain;2
187;126;209;195;land;false;plains;1
188;169;245;179;land;false;forest;2
189;183;170;156;land;false;forest;4
190;197;213;113;land;false;hills;1
191;251;36;215;land;false;hills;4
192;220;232;71;land;false;marsh;4
193;246;76;214;land;false;plains;1
194;249;119;228;land;false;plains;1
195;239;155;178;land;false;plains;1
196;191;185;165;land;false;desert;1
197;201;136;178;land;false;hills;2
198;102;248;211;land;false;forest;1
199;222;240;237;land;false;plains;1
200;172;215;210;land;true;mountain;3
201;44;244;219;land;false;forest;1
202;250;233;234;land;false;hills;1
203;250;124;215;land;false;plains;1
204;228;126;223;land;true;hills;1
205;157;136;216;land;false;hills;1
206;141;253;175;land;false;forest;1
207;104;221;244;land;false;hills;3
208;249;181;209;land;true;plains;5
209;234;233;253;land;false;forest;1
210;191;193;144;land;true;hills;2
211;251;54;199;land;false;hills;1
212;205;232;184;land;false;plains;2
213;108;224;180;land;false;hills;1
214;191;243;248;land;false;forest;1
215;153;109;239;land;false;hills;3
216;251;248;19;land;false;hills;1
217;86;221;254;land;false;plains;1
218;105;190;230;land;false;mountain;2
219;218;156;243;land;false;marsh;2
220;226;183;227;land;true;desert;4
221;200;243;184;land;false;hills;1
222;205;132;182;land;false;hills;2
223;152;211;216;land;false;hills;2
224;190;184;138;land;true;plains;5
225;233;204;207;land;false;desert;1
226;174;194;227;land;false;hills;1
227;252;241;66;land;false;mountain;1
228;201;189;153;land;false;hills;4
229;245;37;221;land;false;mountain;1
230;254;176;84;land;false;hills;1
231;102;155;244;land;true;desert;1
232;247;254;74;land;false;jungle;2
233;128;209;208;land;false;plains;1
234;245;213;123;land;true;hills;1
235;190;109;204;land;false;plains;1
236;235;204;178;land;false;hills;3
237;252;65;241;land;false;plains;1
238;181;247;128;land;false;forest;1
239;169;163;222;land;false;forest;1
240;185;209;153;land;false;plains;1
241;137;247;228;land;false;plains;1
242;141;234;135;land;false;hills;2
243;146;215;249;land;true;mountain;4
244;48;231;240;land;false;plains;1
245;135;215;158;land;false;mountain;1
246;135;187;199;land;false;forest;1
247;223;231;138;land;false;plains;1
248;162;174;214;land;true;plains;2
249;123;223;231;land;true;plains;3
250;224;246;33;land;false;forest;4
251;239;151;218;land;false;plains;2
252;192;249;205;land;false;plains;1
253;223;76;231;land;true;urban;1
254;227;176;152;land;true;mountain;4
255;166;213;142;land;false;forest;4
256;241;244;214;land;false;forest;1
257;160;151;208;land;false;plains;1
258;197;224;137;land;false;plains;1
259;191;184;243;land;false;hills;1
260;174;190;139;land;true;plains;2
261;120;254;135;land;false;forest;2
262;130;186;206;land;false;plains;1
263;196;180;141;land;false;plains;2
264;235;238;196;land;false;mountain;2
265;104;210;252;land;false;hills;4
266;113;236;245;land;false;plains;1
267;131;227;145;land;false;forest;1
268;231;66;232;land;false;forest;1
269;222;180;119;land;false;plains;1
270;210;212;197;land;false;mountain;1
271;187;126;233;land;false;hills;1
272;248;235;195;land;false;hills;3
273;249;169;189;land;true;forest;1
274;130;194;245;land;false;mountain;1
275;222;74;250;land;false;plains;1
276;128;252;132;land;false;plains;1
277;175;203;231;land;false;mountain;1
278;229;104;195;land;false;plains;1
279;37;225;245;land;false;hills;1
280;213;246;229;land;false;forest;3
281;202;228;196;land;false;hills;1
282;140;174;228;land;false;plains;1
283;102;229;246;land;false;plains;1
284;153;171;230;land;false;plains;3
285;152;191;215;land;false;plains;3
286;150;230;242;land;false;mountain;1
287;177;102;239;land;false;plains;1
288;201;163;217;land;true;marsh;3
289;86;238;216;land;false;hills;1
290;45;246;239;land;false;forest;1
291;166;179;212;land;false;plains;1
292;208;252;243;land;false;plains;4
293;226;237;220;land;false;plains;1
294;153;174;253;land;false;plains;4
295;233;85;222;land;false;forest;2
296;141;198;205;land;false;marsh;1
297;219;219;214;land;false;forest;1
298;143;199;247;land;true;forest;4
299;173;243;96;land;false;desert;1
300;252;231;115;land;false;plains;4
301;252;179;229;land;false;plains;2
302;170;235;165;land;false;plains;2
303;117;220;225;land;false;plains;1
304;187;250;213;land;false;plains;1
305;92;246;240;land;false;forest;1
306;178;158;227;land;true;plains;1
307;61;244;211;land;false;forest;1
308;210;207;179;land;true;marsh;2
309;108;236;184;land;false;hills;1
310;131;181;243;land;false;plains;5
311;229;164;219;land;false;forest;1
312;115;187;213;land;false;forest;1
313;239;237;61;land;false;hills;1
314;177;227;247;land;false;mountain;1
315;129;213;214;land;false;mountain;1
316;131;165;223;land;false;plains;1
317;195;253;241;land;false;plains;1
318;160;186;155;land;false;plains;1
319;175;212;206;land;true;hills;4
320;109;248;176;land;false;plains;1
321;245;228;88;land;false;hills;1
322;196;239;223;land;false;mountain;1
323;234;97;170;land;false;plains;2
324;163;187;162;land;false;plains;1
325;123;239;187;land;true;plains;5
326;97;213;234;land;false;forest;1
327;238;193;225;land;true;marsh;1
328;234;238;239;land;false;hills;1
329;215;207;90;land;false;plains;2
330;239;232;76;land;false;mountain;1
331;204;231;211;land;false;plains;1
332;223;235;172;land;false;plains;1
333;235;123;206;land;false;plains;1
334;225;211;166;land;false;forest;4
335;214;231;207;land;false;plains;1
336;222;121;208;land;false;plains;1
337;213;184;251;land;false;marsh;4
338;189;110;235;land;true;plains;2
339;123;236;208;land;false;plains;2
340;158;215;143;land;false;jungle;4
341;161;239;118;land;false;plains;1
342;94;239;212;land;false;plains;1
343;212;203;242;land;false;forest;1
344;77;229;219;land;false;plains;1
345;65;246;221;land;false;plains;1
346;219;139;189;land;false;mountain;2
347;230;33;246;land;false;forest;1
348;244;212;240;land;false;plains;1
349;154;108;253;land;false;plains;5
350;95;201;223;land;false;plains;1
351;183;123;222;land;false;hills;1
352;215;187;139;land;false;hills;1
353;141;214;200;land;false;forest;1
354;158;232;147;land;false;forest;1
355;183;252;235;land;false;mountain;2
356;104;244;206;land;false;plains;1
357;218;225;76;land;false;plains;1
358;214;85;253;land;false;plains;1
359;254;242;207;land;false;plains;1
360;180;233;127;land;false;forest;1
361;173;228;205;land;false;plains;2
362;230;196;116;land;false;forest;1
363;84;244;193;land;false;hills;3
364;148;220;227;land;false;forest;1
365;153;253;113;land;false;mountain;1
366;237;105;179;land;false;plains;1
367;28;231;252;land;false;plains;1
368;149;225;149;land;false;mountain;1
369;207;164;152;land;false;forest;1
370;194;171;211;land;false;mountain;3
371;226;172;154;land;false;mountain;2
372;167;203;221;land;false;mountain;3
373;181;145;189;land;true;forest;4
374;176;250;92;land;false;mountain;1
375;72;241;252;land;false;mountain;1
376;206;135;177;land;false;forest;1
377;232;184;231;land;false;plains;3
378;206;164;241;land;false;hills;1
379;232;171;160;land;false;hills;1
380;148;154;205;land;true;plains;3
381;228;165;204;land;false;plains;1
382;216;249;56;land;false;plains;1
383;184;109;241;land;false;plains;3
384;251;147;138;land;false;jungle;3
385;177;252;176;land;false;desert;1
386;253;101;250;land;false;mountain;3
387;167;231;116;land;true;mountain;4
388;159;227;163;land;false;plains;1
389;216;226;246;land;false;desert;4
390;215;186;109;land;false;plains;1
391;248;238;239;land;false;plains;1
392;231;210;82;land;false;plains;2
393;208;148;178;land;true;hills;1
394;251;189;84;land;true;plains;5
395;177;217;162;land;false;desert;1
396;224;146;197;land;false;mountain;2
397;236;212;183;land;false;forest;1
398;227;212;204;land;false;forest;1
399;236;186;172;land;true;desert;2
400;168;222;218;land;false;plains;1
401;239;253;160;land;true;desert;2
402;234;184;99;land;false;hills;3
403;233;203;166;land;false;plains;1
404;29;245;252;land;false;mountain;3
405;182;252;88;land;false;desert;3
406;181;250;166;land;false;marsh;4
407;217;248;206;land;false;mountain;1
408;134;154;253;land;false;forest;1
409;208;228;144;land;true;hills;4
410;196;220;175;land;false;plains;1
411;109;228;173;land;false;jungle;2
412;241;119;190;land;true;plains;4
413;202;219;174;land;false;forest;1
414;206;122;196;land;false;plains;1
415;121;233;185;land;false;plains;3
416;145;204;233;land;false;plains;1
417;247;122;235;land;false;plains;1
418;131;177;235;land;false;forest;2
419;210;230;136;land;false;forest;1
420;229;132;235;land;false;plains;1
421;218;173;170;land;false;hills;2
422;215;107;196;land;true;mountain;3
423;130;220;160;land;false;plains;1
424;188;240;135;land;false;mountain;1
425;172;225;149;land;true;forest;1
426;113;217;232;land;false;forest;1
427;232;120;215;land;false;plains;3
428;232;122;188;land;false;plains;1
429;248;119;199;land;true;hills;4
430;188;254;108;land;false;plains;2
431;236;117;232;land;false;forest;1
432;114;231;244;land;false;hills;1
433;158;156;187;land;false;forest;1
434;192;232;206;land;true;hills;1
435;225;200;153;land;true;plains;4
436;179;240;180;land;false;forest;1
437;166;205;246;land;false;mountain;1
438;145;196;219;land;false;mountain;2
439;192;234;196;land;false;mountain;1
440;215;249;173;land;false;plains;2
441;220;143;221;land;false;forest;1
442;241;186;196;land;true;desert;4
443;241;130;204;land;false;mountain;2
444;80;234;233;land;false;forest;1
445;98;235;199;land;false;plains;1
446;199;223;250;land;false;hills;2
447;237;251;214;land;false;plains;1
448;140;214;190;land;true;plains;5
449;167;96;249;land;false;forest;1
450;237;187;188;land;false;plains;1
451;192;219;245;land;false;hills;1
452;98;190;235;land;false;hills;1
453;253;122;250;land;false;forest;1
454;129;254;246;land;false;mountain;1
455;166;245;162;land;false;plains;1
456;75;241;226;land;false;marsh;1
457;235;103;168;land;false;forest;1
458;229;225;210;land;false;plains;1
459;183;79;240;land;false;hills;1
460;121;238;254;land;true;mountain;1
461;199;240;64;land;true;plains;3
462;172;240;219;land;true;plains;5
463;228;101;194;land;true;desert;4
464;221;193;217;land;true;desert;2
465;245;250;135;land;false;mountain;1
466;218;146;240;land;false;plains;1
467;167;217;223;land;false;mountain;1
468;207;202;174;land;false;hills;1
469;248;191;177;land;false;hills;2
470;243;211;202;land;false;plains;1
471;117;240;193;land;false;desert;4
472;194;243;117;land;false;mountain;3
473;213;253;49;land;false;plains;1
474;250;137;217;land;false;mountain;2
475;141;253;135;land;false;plains;1
476;223;148;229;land;false;plains;1
477;62;202;246;land;false;mountain;1
478;240;129;214;land;false;plains;1
479;156;163;196;land;false;forest;4
480;233;109;225;land;false;plains;1
481;153;179;191;land;false;plains;1
482;179;244;210;land;false;forest;1
483;207;215;111;land;false;plains;1
484;192;198;197;land;false;plains;1
485;246;87;187;land;false;plains;1
486;132;158;236;land;false;hills;2
487;217;225;213;land;false;plains;1
488;220;212;145;land;false;forest;1
489;222;188;193;land;true;plains;5
490;228;83;214;land;false;desert;1
491;234;197;95;land;false;forest;3
492;208;71;253;land;false;forest;1
493;127;219;188;land;false;plains;3
494;250;217;118;land;false;desert;1
495;234;98;213;land;false;plains;1
496;236;240;253;land;true;plains;5
497;250;196;205;land;true;forest;4
498;192;227;155;land;false;plains;1
499;224;57;249;land;false;plains;2
500;245;248;70;land;false;mountain;1
501;245;171;113;land;false;hills;2
502;232;168;101;land;false;mountain;1
503;220;224;104;land;false;desert;1
504;211;216;148;land;false;forest;1
505;200;183;180;land;true;plains;5
506;238;216;85;land;false;jungle;3
507;154;167;243;land;true;desert;2
508;240;201;78;land;false;forest;4
509;204;201;96;land;false;plains;1
510;234;81;239;land;false;plains;4
511;107;248;226;land;false;hills;1
512;192;174;203;land;true;plains;1
513;89;196;249;land;true;hills;2
514;228;133;150;land;true;jungle;4
515;225;202;130;land;false;hills;1
516;205;107;191;land;false;plains;1
517;95;227;196;land;false;urban;1
518;165;192;212;land;false;forest;1
519;254;204;210;land;false;desert;1
520;217;228;66;land;true;hills;1
521;223;175;248;land;false;hills;1
522;144;231;184;land;false;mountain;3
523;163;195;204;land;false;forest;1
524;246;195;75;land;false;plains;1
525;199;246;198;land;false;mountain;2
526;226;180;163;land;false;plains;1
527;242;215;139;land;false;plains;3
528;226;224;150;land;false;hills;1
529;244;158;239;land;false;forest;1
530;98;200;247;land;false;plains;1
531;218;149;196;land;false;hills;1
532;171;167;251;land;false;plains;1
533;127;190;230;land;false;forest;1
534;208;244;189;land;false;plains;1
535;246;236;191;land;true;plains;2
536;234;227;86;land;true;plains;5
537;203;147;180;land;false;mountain;1
538;237;227;219;land;false;hills;2
539;150;230;200;land;false;marsh;1
540;198;144;245;land;false;forest;3
541;237;190;102;land;false;hills;1
542;215;193;96;land;false;plains;1
543;238;212;136;land;false;mountain;2
544;166;162;200;land;false;hills;1
545;240;116;234;land;false;plains;1
546;138;137;241;land;false;plains;1
547;158;207;184;land;false;forest;1
548;166;233;109;land;true;plains;3
549;253;44;240;land;false;forest;1
550;251;185;117;land;false;plains;1
551;246;45;235;land;false;plains;1
552;211;191;131;land;false;mountain;1
553;202;75;240;land;false;mountain;3
554;161;164;208;land;false;plains;2
555;245;183;227;land;false;forest;2
556;93;254;158;land;false;plains;1
557;238;144;244;land;false;forest;4
558;130;211;248;land;false;plains;1
559;124;234;154;land;false;mountain;1
560;123;241;177;land;false;mountain;2
561;221;195;143;land;false;forest;1
562;48;244;234;land;false;plains;1
563;216;238;234;land;false;plains;3
564;186;230;144;land;false;desert;1
565;202;207;152;land;true;hills;1
566;247;184;154;land;true;plains;5
567;202;202;236;land;false;forest;1
568;237;208;173;land;false;plains;1
569;117;150;252;land;false;hills;1
570;204;183;128;land;false;plains;1
571;243;46;217;land;false;plains;1
572;210;220;205;land;false;plains;1
573;174;210;145;land;true;marsh;1
574;225;157;202;land;false;desert;1
575;242;250;143;land;false;forest;1
576;126;171;247;land;true;plains;1
577;192;253;89;land;true;plains;2
578;72;219;221;land;false;mountain;1
579;254;107;247;land;false;plains;1
580;129;205;237;land;false;plains;1
581;225;247;71;land;true;forest;1
582;229;246;240;land;false;plains;1
583;201;251;178;land;true;plains;5
584;199;240;201;land;false;plains;3
585;203;206;116;land;false;forest;1
586;171;140;248;land;false;forest;1
587;99;200;237;land;false;desert;1
588;207;233;67;land;true;plains;5
589;150;197;199;land;false;plains;2
590;28;228;247;land;false;forest;1
591;167;233;159;land;false;marsh;1
592;174;245;117;land;false;forest;1
593;223;246;211;land;false;plains;3
594;251;72;186;land;false;plains;1
595;151;136;250;land;false;forest;1
596;79;219;211;land;false;hills;1
597;220;243;109;land;false;plains;1
598;155;222;241;land;false;plains;1
599;232;92;225;land;false;jungle;3
600;206;90;207;land;false;plains;2
601;159;219;193;land;false;plains;2
602;242;222;170;land;false;mountain;1
603;201;193;161;land;false;plains;1
604;187;194;226;land;false;forest;1
605;207;138;203;land;false;forest;1
606;210;118;196;land;false;mountain;2
607;204;252;203;land;false;plains;1
608;207;126;246;land;false;plains;4
609;248;70;207;land;false;mountain;1
610;191;249;126;land;false;hills;1
611;128;216;246;land;false;forest;4
612;249;93;218;land;true;plains;2
613;156;214;220;land;true;plains;4
614;226;231;57;land;false;plains;1
615;233;228;97;land;false;plains;1
616;195;131;193;land;false;forest;1
617;212;162;132;land;false;plains;1
618;141;239;190;land;true;plains;1
619;171;215;141;land;false;plains;1
620;168;212;201;land;false;forest;1
621;86;213;221;land;false;plains;1
622;191;95;231;land;false;mountain;1
623;185;228;158;land;false;plains;2
624;242;175;196;land;true;mountain;4
625;212;112;242;land;false;plains;1
626;112;185;223;land;true;forest;1
627;240;136;233;land;true;plains;1
628;238;216;193;land;false;hills;1
629;173;206;126;land;false;forest;3
630;218;246;46;land;false;plains;1
631;174;195;190;land;false;plains;3
632;159;210;156;land;false;plains;1
633;138;214;158;land;false;mountain;4
634;135;183;226;land;false;plains;1
635;228;190;111;land;false;forest;1
636;66;254;249;land;false;marsh;4
637;166;249;91;land;true;forest;1
638;245;237;122;land;false;plains;1
639;212;207;244;land;false;hills;1
640;169;149;197;land;false;mountain;2
641;204;72;232;land;false;mountain;1
642;94;242;206;land;false;plains;1
643;228;226;218;land;false;plains;1
644;220;216;88;land;false;plains;1
645;147;166;208;land;false;plains;1
646;174;246;121;land;true;jungle;4
647;195;233;163;land;false;mountain;1
648;40;225;236;land;true;plains;5
649;139;217;192;land;false;forest;1
650;183;147;244;land;false;forest;1
651;242;249;166;land;false;plains;1
652;251;229;59;land;true;plains;2
653;178;248;166;land;false;jungle;3
654;164;157;217;land;false;forest;1
655;229;218;156;land;false;plains;1
656;58;250;236;land;false;plains;1
657;237;41;226;land;false;mountain;2
658;150;155;205;land;false;plains;3
659;242;183;90;land;false;plains;5
660;143;213;220;land;false;plains;1
661;221;202;171;land;false;plains;1
662;124;247;195;land;true;mountain;4
663;136;227;180;land;false;marsh;1
664;167;254;207;land;false;hills;1
665;192;247;189;land;false;plains;1
666;246;242;175;land;false;forest;1
667;131;197;196;land;false;forest;1
668;178;203;168;land;false;plains;1
669;200;168;220;land;false;hills;1
670;220;103;207;land;false;forest;1
671;53;243;215;land;false;forest;3
672;181;197;226;land;false;mountain;1
673;254;209;69;land;false;mountain;1
674;168;238;141;land;false;forest;1
675;172;233;182;land;false;plains;1
676;200;164;200;land;false;forest;1
677;228;55;243;land;false;plains;1
678;219;172;161;land;false;plains;1
679;176;226;102;land;false;forest;1
680;152;221;192;land;false;plains;1
681;90;211;242;land;false;forest;1
682;236;103;243;land;false;forest;1
683;197;221;98;land;false;forest;1
684;201;253;65;land;false;plains;1
685;122;168;250;land;false;forest;1
686;251;94;231;land;false;mountain;2
687;129;210;242;land;false;plains;3
688;204;223;113;land;false;jungle;4
689;199;198;162;land;false;forest;1
690;213;133;182;land;true;plains;3
691;191;229;167;land;false;hills;1
692;145;171;217;land;false;plains;1
693;153;146;221;land;false;forest;3
694;176;219;251;land;false;plains;1
695;150;153;200;land;false;desert;3
696;84;179;247;land;false;hills;1
697;218;246;138;land;false;plains;4
698;187;180;244;land;false;hills;1
699;237;164;195;land;false;hills;1
700;193;189;211;land;false;plains;1
701;193;91;241;land;false;plains;2
702;233;198;77;land;false;forest;2
703;136;238;193;land;false;mountain;2
704;203;219;182;land;false;marsh;3
705;176;129;225;land;false;forest;3
706;178;230;108;land;false;jungle;3
707;174;232;234;land;false;mountain;1
708;225;171;126;land;false;forest;4
709;194;226;225;land;false;mountain;1
710;176;212;189;land;false;marsh;4
711;225;151;158;land;false;mountain;1
712;162;226;187;land;false;plains;4
713;170;197;223;land;false;forest;1
714;156;250;123;land;false;mountain;1
715;178;252;215;land;false;forest;1
716;245;160;102;land;true;plains;5
717;188;115;211;land;false;plains;4
718;141;227;161;land;false;plains;1
719;72;202;237;land;true;hills;2
720;159;234;237;land;true;hills;4
721;143;225;176;land;false;hills;1
722;191;140;176;land;false;plains;4
723;229;116;230;land;false;plains;1
724;214;227;190;land;false;hills;1
725;218;207;134;land;true;hills;4
726;254;245;19;land;false;plains;1
727;243;176;88;land;false;hills;3
728;98;201;216;land;true;mountain;3
729;243;215;111;land;false;mountain;2
730;133;194;224;land;false;forest;1
731;163;243;124;land;false;hills;1
732;150;201;254;land;false;plains;1
733;253;182;241;land;false;desert;1
734;237;219;249;land;false;hills;1
735;243;99;197;land;false;mountain;2
736;179;200;146;land;false;urban;1
737;178;252;216;land;false;mountain;1
738;237;234;163;land;false;forest;4
739;245;74;224;land;false;plains;1
740;243;236;63;land;true;plains;5
741;152;222;254;land;false;forest;3
742;218;160;246;land;false;plains;2
743;131;174;208;land;false;plains;1
744;187;208;181;land;false;mountain;1
745;226;139;143;land;true;hills;4
746;234;217;63;land;true;plains;1
747;105;193;206;land;false;plains;3
748;192;229;232;land;false;hills;3
749;138;215;213;land;true;marsh;1
750;100;229;179;land;false;hills;1
751;221;185;177;land;false;plains;4
752;190;227;112;land;false;plains;4
753;179;233;110;land;true;marsh;1
754;212;187;195;land;false;mountain;3
755;195;200;183;land;true;plains;1
756;214;222;226;land;false;forest;1
757;167;169;241;land;false;forest;4
758;66;236;252;land;false;mountain;1
759;180;195;126;land;false;hills;1
760;174;195;184;land;true;plains;1
761;141;219;241;land;true;plains;5
762;182;232;208;land;true;plains;3
763;235;129;138;land;false;hills;2
764;248;123;195;land;false;plains;1
765;249;224;179;land;false;desert;2
766;151;222;233;land;false;plains;1
767;240;177;196;land;true;forest;1
768;131;181;215;land;false;mountain;1
769;212;201;141;land;false;plains;1
770;254;251;54;land;false;hills;1
771;181;195;201;land;true;marsh;1
772;178;204;250;land;true;jungle;3
773;251;162;142;land;true;plains;5
774;187;148;207;land;false;mountain;1
775;245;234;176;land;false;plains;1
776;235;39;230;land;false;plains;1
777;252;199;211;land;false;forest;1
778;223;133;240;land;false;plains;1
779;211;222;214;land;true;plains;5
780;176;241;234;land;false;hills;1
781;91;232;189;land;false;plains;2
782;126;181;242;land;false;forest;1
783;182;182;155;land;false;forest;2
784;253;209;56;land;true;plains;1
785;253;76;200;land;false;plains;2
786;251;203;47;land;false;forest;1
787;250;182;217;land;false;hills;3
788;237;178;163;land;true;hills;4
789;184;234;110;land;false;marsh;4
790;136;198;180;land;false;hills;3
791;213;214;254;land;false;mountain;2
792;248;209;176;land;false;mountain;1
793;232;236;178;land;false;plains;1
794;147;187;186;land;false;plains;2
795;199;141;195;land;false;mountain;2
796;135;216;202;land;false;hills;2
797;227;166;229;land;false;plains;1
798;244;237;29;land;false;desert;1
799;130;224;198;land;false;plains;1
800;138;140;251;land;false;hills;2
801;243;254;198;land;false;forest;1
802;193;115;194;land;false;plains;5
803;158;193;235;land;false;forest;1
804;124;209;228;land;false;forest;1
805;96;189;238;land;false;hills;1
806;108;252;196;land;false;forest;1
807;230;214;132;land;false;hills;2
808;189;132;222;land;false;forest;1
809;215;240;119;land;false;plains;1
810;247;223;129;land;false;plains;1
811;238;231;95;land;false;plains;1
812;173;185;175;land;false;plains;1
813;216;245;243;land;false;mountain;3
