1;naval_base;1005.00;9.50;1954.00;-1.74;11060
1;naval_base;1177.00;9.50;2034.00;-0.32;11259
1;naval_base;1227.00;9.50;2034.00;0.17;11034
1;naval_base;468.00;9.50;2034.00;-0.17;11139
1;naval_base;296.00;9.50;2034.00;0.17;11022
1;naval_base;13.00;9.80;1453.00;1.41;11201
1;bunker;1015.00;10.05;1626.00;5.58;0
1;bunker;1009.00;9.82;1700.00;1.96;0
1;bunker;906.00;10.10;2040.00;4.98;0
1;bunker;12.00;9.80;1640.00;6.19;0
1;bunker;5.00;10.20;1875.00;4.03;0
1;bunker;2184.00;11.60;2036.00;0.41;0
1;bunker;1342.00;10.10;2043.00;1.97;0
1;bunker;1165.00;10.25;2043.00;4.63;0
1;bunker;516.00;10.10;2040.00;2.47;0
1;bunker;1918.00;11.35;2040.00;5.14;0
1;bunker;4.00;10.35;2009.00;0.41;0
1;bunker;1649.00;11.30;2037.00;4.54;0
1;bunker;2060.00;9.75;2038.00;0.92;0
1;bunker;1901.00;12.43;2040.00;2.48;0
1;bunker;1537.00;10.07;2043.00;5.14;0
1;bunker;4.00;10.10;1418.00;2.98;0
1;bunker;1686.00;11.00;2035.00;4.19;0
1;bunker;309.00;9.80;2037.00;0.92;0
1;bunker;2279.00;10.82;2033.00;3.59;0
1;bunker;2360.00;10.03;1722.00;6.25;0
1;bunker;443.00;10.05;2039.00;2.64;0
1;bunker;1013.00;10.28;1975.00;5.65;0
1;bunker;1013.00;10.20;1812.00;2.04;0
1;bunker;2364.00;10.00;1977.00;4.70;0
1;bunker;2322.00;10.18;2040.00;2.54;0
1;bunker;1568.00;10.53;2043.00;4.10;0
1;bunker;142.00;9.70;2035.00;0.48;0
1;bunker;2.00;10.18;1309.00;3.15;0
1;bunker;1.00;10.15;1576.00;6.16;0
1;bunker;878.00;10.00;2041.00;1.09;0
1;bunker;725.00;10.00;2043.00;5.21;0
1;bunker;2052.00;9.90;2043.00;1.59;0
1;bunker;2358.00;9.93;1947.00;3.15;0
1;bunker;1497.00;9.80;2036.00;0.99;0
1;bunker;1448.00;10.00;2043.00;3.66;0
1;bunker;1006.00;9.85;1986.00;0.04;0
1;bunker;546.00;10.35;2046.00;1.60;0
1;bunker;230.00;10.25;2046.00;5.72;0
1;bunker;10.00;9.93;1790.00;0.65;0
1;bunker;1013.00;10.00;1676.00;4.77;0
1;bunker;225.00;9.90;2038.00;0.04;0
1;bunker;7.00;10.12;1225.00;4.17;0
1;bunker;1267.00;10.10;2038.00;5.37;0
1;bunker;2.00;10.25;1114.00;3.21;0
1;bunker;2.00;10.40;1669.00;6.23;0
1;bunker;355.00;9.90;2039.00;1.16;0
1;bunker;1.00;10.15;1428.00;5.28;0
1;bunker;1094.00;10.15;2041.00;0.55;0
1;bunker;2357.00;9.90;1886.00;3.22;0
1;bunker;2367.00;9.80;1697.00;5.88;0
1;bunker;2361.00;10.10;1838.00;3.73;0
1;bunker;828.00;10.07;2045.00;3.83;0
1;bunker;1063.00;9.95;2037.00;1.67;0
1;bunker;1015.00;9.93;1739.00;4.33;0
1;bunker;2.00;10.40;1889.00;0.71;0
1;bunker;1013.00;9.93;1875.00;3.73;0
1;bunker;1198.00;10.15;2045.00;0.11;0
1;bunker;4.00;10.10;1797.00;2.78;0
1;bunker;675.00;10.20;2043.00;5.44;0
1;bunker;1857.00;11.82;2045.00;2.17;0
1;bunker;2235.00;11.38;2041.00;4.84;0
1;bunker;1006.00;10.28;2044.00;1.23;0
1;bunker;624.00;9.82;2038.00;2.78;0
1;bunker;1365.00;10.20;2044.00;0.62;0
1;bunker;1804.00;12.82;2033.00;1.83;0
1;bunker;964.00;9.85;2036.00;5.95;0
1;bunker;82.00;9.80;2046.00;2.68;0
1;bunker;340.00;9.80;2038.00;3.90;0
1;bunker;54.00;9.90;2043.00;1.73;0
1;bunker;1725.00;11.62;2035.00;4.40;0
1;bunker;1007.00;9.90;1849.00;5.96;0
1;bunker;1.00;10.10;1500.00;2.34;0
1;bunker;2005.00;10.53;2037.00;0.18;0
1;coastal_bunker;1005.00;9.50;1959.00;-1.74;0
1;coastal_bunker;13.00;9.80;1691.00;0.34;0
1;coastal_bunker;13.00;9.75;1382.00;-3.75;0
1;coastal_bunker;1005.00;9.50;1835.00;-1.25;0
1;coastal_bunker;13.00;9.80;1884.00;-4.57;0
1;coastal_bunker;1018.00;9.70;1914.00;-4.57;0
1;coastal_bunker;2368.00;9.78;1616.00;0.41;0
1;coastal_bunker;2368.00;9.75;1721.00;1.57;0
1;coastal_bunker;1040.00;9.50;2034.00;-0.79;0
1;coastal_bunker;697.00;9.50;2034.00;1.14;0
1;coastal_bunker;13.00;9.80;1143.00;0.17;0
1;coastal_bunker;712.00;9.50;2034.00;-1.28;0
1;coastal_bunker;13.00;9.75;1639.00;-4.57;0
1;coastal_bunker;958.00;9.50;2034.00;0.32;0
1;coastal_bunker;1018.00;9.85;1818.00;1.57;0
1;coastal_bunker;13.00;9.80;1301.00;1.43;0
1;coastal_bunker;1363.00;9.50;2034.00;0.00;0
1;coastal_bunker;228.00;9.50;2034.00;0.32;0
1;coastal_bunker;1286.00;9.50;2034.00;0.32;0
1;coastal_bunker;1018.00;9.80;2006.00;-4.43;0
1;coastal_bunker;2355.00;9.50;1865.00;-1.74;0
1;coastal_bunker;1018.00;9.85;1608.00;1.57;0
1;coastal_bunker;1018.00;9.78;1720.00;1.57;0
1;coastal_bunker;353.00;9.50;2034.00;0.00;0
1;coastal_bunker;138.00;9.50;2034.00;0.69;0
1;coastal_bunker;781.00;9.50;2034.00;-0.86;0
1;coastal_bunker;1018.00;9.85;1776.00;1.17;0
1;coastal_bunker;315.00;9.50;2034.00;-1.07;0
1;coastal_bunker;13.00;9.78;1483.00;1.43;0
1;coastal_bunker;595.00;9.50;2034.00;0.00;0
1;coastal_bunker;1018.00;9.75;1694.00;-4.57;0
1;coastal_bunker;410.00;9.50;2034.00;-0.32;0
1;coastal_bunker;75.00;9.50;2034.00;0.69;0
1;coastal_bunker;224.00;9.50;2034.00;0.46;0
1;coastal_bunker;2355.00;9.50;1949.00;-1.25;0
1;coastal_bunker;1127.00;9.50;2034.00;0.00;0
1;coastal_bunker;13.00;9.80;1827.00;-4.19;0
1;coastal_bunker;13.00;9.80;1239.00;-4.09;0
1;coastal_bunker;1194.00;9.50;2034.00;0.17;0
1;coastal_bunker;1144.00;9.50;2034.00;-0.32;0
1;coastal_bunker;1019.00;9.57;2034.00;1.00;0
1;coastal_bunker;2342.00;9.50;2034.00;0.79;0
1;coastal_bunker;2355.00;9.50;2010.00;-0.98;0
1;coastal_bunker;13.00;9.85;1989.00;0.53;0
1;coastal_bunker;1482.00;9.50;2034.00;0.17;0
1;coastal_bunker;113.00;9.50;2034.00;0.00;0
1;coastal_bunker;1437.00;9.50;2034.00;-1.03;0
1;coastal_bunker;2355.00;9.50;1804.00;-0.31;0
1;coastal_bunker;290.00;9.50;2034.00;0.17;0
1;coastal_bunker;1321.00;9.50;2034.00;0.59;0
1;coastal_bunker;516.00;9.50;2034.00;-0.17;0
1;coastal_bunker;556.00;9.50;2034.00;1.03;0
1;coastal_bunker;843.00;9.50;2034.00;-0.17;0
1;coastal_bunker;1530.00;9.50;2034.00;-1.04;0
1;coastal_bunker;13.00;9.82;1451.00;1.41;0
1;coastal_bunker;13.00;9.70;1549.00;0.49;0
1;coastal_bunker;957.00;9.50;2034.00;1.29;0
1;coastal_bunker;13.00;9.80;1849.00;-4.57;0
1;coastal_bunker;13.00;9.80;1759.00;1.57;0
1;dockyard;13.00;9.75;1624.00;-4.57;0
1;anti_air_building;1.00;10.57;1677.00;2.10;0
1;anti_air_building;2077.00;10.28;2043.00;3.66;0
1;anti_air_building;652.00;9.80;2046.00;0.04;0
1;synthetic_refinery;449.00;10.20;2040.00;4.17;0
1;fuel_silo;10.00;9.95;1911.00;5.38;0
1;radar_station;1019.00;9.50;1593.00;3.44;0
1;rocket_site;6.00;10.05;1077.00;4.78;0
1;nuclear_reactor;137.00;9.75;2035.00;1.16;0
2;arms_factory;5.00;10.20;998.00;3.74;0
2;arms_factory;9.00;10.05;1018.00;0.48;0
2;arms_factory;12.00;9.85;1063.00;3.14;0
2;arms_factory;4.00;10.10;993.00;5.81;0
2;arms_factory;8.00;10.10;1013.00;2.54;0
2;arms_factory;10.00;9.95;1058.00;5.21;0
2;industrial_complex;3.00;10.00;988.00;1.59;0
2;industrial_complex;9.00;10.00;1016.00;4.25;0
2;industrial_complex;9.00;10.05;1053.00;0.99;0
2;industrial_complex;2.00;10.10;983.00;3.66;0
2;industrial_complex;8.00;10.15;1011.00;0.04;0
2;industrial_complex;8.00;10.00;1048.00;2.70;0
2;air_base;2.00;10.00;986.00;5.72;0
2;naval_base;13.00;9.80;987.00;1.57;10842
2;naval_base;13.00;9.85;1024.00;1.57;11266
2;bunker;1.00;10.10;981.00;2.61;0
2;bunker;10.00;10.00;1054.00;2.71;0
2;coastal_bunker;13.00;9.80;999.00;1.57;0
2;coastal_bunker;13.00;9.80;1053.00;1.57;0
2;dockyard;13.00;9.80;1006.00;1.57;0
2;anti_air_building;6.00;10.15;1041.00;1.16;0
2;anti_air_building;11.00;9.90;1061.00;5.28;0
2;anti_air_building;5.00;10.20;999.00;0.20;0
2;synthetic_refinery;5.00;10.25;1036.00;3.22;0
2;fuel_silo;12.00;9.82;1064.00;5.88;0
2;radar_station;7.00;10.30;1023.00;4.07;0
2;rocket_site;8.00;10.10;1014.00;0.11;0
2;nuclear_reactor;10.00;9.95;1059.00;1.67;0
3;arms_factory;2364.00;9.80;1035.00;3.14;0
3;arms_factory;2359.00;9.80;1045.00;5.81;0
3;arms_factory;2366.00;9.80;1054.00;2.54;0
3;arms_factory;2365.00;9.82;1013.00;5.21;0
3;arms_factory;2361.00;9.82;1023.00;1.59;0
3;arms_factory;2364.00;9.80;1003.00;4.25;0
3;industrial_complex;2367.00;9.80;991.00;0.99;0
3;industrial_complex;2363.00;9.80;1001.00;3.66;0
3;industrial_complex;2366.00;9.80;981.00;0.04;0
3;industrial_complex;2357.00;9.93;1062.00;2.70;0
3;industrial_complex;2360.00;9.80;1042.00;5.72;0
3;industrial_complex;2356.00;9.73;1052.00;0.64;0
3;air_base;2359.00;9.80;1040.00;4.76;0
3;naval_base;2355.00;9.50;999.00;-2.50;10965
3;naval_base;2368.00;9.73;1044.00;1.57;11292
3;bunker;2357.00;9.80;989.00;0.55;0
3;bunker;2364.00;9.95;1065.00;3.21;0
3;coastal_bunker;2368.00;9.75;1067.00;1.57;0
3;coastal_bunker;2355.00;9.50;1001.00;-2.50;0
3;dockyard;2355.00;9.50;1017.00;-2.50;0
3;anti_air_building;2357.00;9.73;1049.00;0.20;0
3;anti_air_building;2360.00;9.85;1037.00;3.22;0
3;anti_air_building;2364.00;9.85;1017.00;5.88;0
3;synthetic_refinery;2359.00;9.85;1027.00;2.26;0
3;fuel_silo;2366.00;9.82;1036.00;0.11;0
3;radar_station;2362.00;9.82;1023.00;3.30;0
3;rocket_site;2361.00;9.80;1005.00;5.79;0
3;nuclear_reactor;2364.00;9.90;985.00;0.71;0
4;arms_factory;2366.00;9.85;1578.00;2.54;0
4;arms_factory;2365.00;9.95;1550.00;5.21;0
4;arms_factory;2361.00;9.90;1527.00;1.59;0
4;arms_factory;2364.00;9.90;1504.00;4.25;0
4;arms_factory;2367.00;9.85;1566.00;0.99;0
4;arms_factory;2363.00;10.00;1543.00;3.66;0
4;industrial_complex;2366.00;9.85;1520.00;0.04;0
4;industrial_complex;2357.00;9.80;1583.00;2.70;0
4;industrial_complex;2360.00;9.90;1560.00;5.72;0
4;industrial_complex;2356.00;9.80;1537.00;0.64;0
4;industrial_complex;2359.00;9.90;1508.00;4.76;0
4;industrial_complex;2362.00;10.00;1576.00;2.61;0
4;air_base;2357.00;9.85;1553.00;2.71;0
4;naval_base;2368.00;9.75;1517.00;0.86;10767
4;naval_base;2355.00;9.50;1580.00;-1.57;11078
4;bunker;2367.00;9.85;1569.00;4.77;0
4;bunker;2358.00;9.90;1542.00;1.16;0
4;coastal_bunker;2355.00;9.50;1537.00;-1.57;0
4;coastal_bunker;2368.00;9.75;1561.00;1.57;0
4;dockyard;2355.00;9.50;1531.00;-1.57;0
4;anti_air_building;2364.00;9.80;1534.00;5.88;0
4;anti_air_building;2359.00;9.90;1511.00;2.26;0
4;anti_air_building;2366.00;9.85;1578.00;0.11;0
4;synthetic_refinery;2365.00;9.95;1550.00;1.67;0
4;fuel_silo;2361.00;9.90;1527.00;5.79;0
4;radar_station;2362.00;10.10;1549.00;1.43;0
4;rocket_site;2367.00;9.85;1566.00;4.83;0
4;nuclear_reactor;2362.00;10.00;1543.00;0.11;0
5;arms_factory;2364.00;9.82;452.00;4.25;0
5;arms_factory;2367.00;9.85;514.00;0.99;0
5;arms_factory;2363.00;10.12;491.00;3.66;0
5;arms_factory;2366.00;9.80;468.00;0.04;0
5;arms_factory;2357.00;9.90;531.00;2.70;0
5;arms_factory;2360.00;10.00;508.00;5.72;0
5;industrial_complex;2356.00;9.75;485.00;0.64;0
5;industrial_complex;2359.00;9.80;456.00;4.76;0
5;industrial_complex;2362.00;10.10;524.00;2.61;0
5;industrial_complex;2357.00;9.90;501.00;2.71;0
5;industrial_complex;2357.00;9.80;473.00;0.55;0
5;industrial_complex;2364.00;10.03;540.00;3.21;0
5;air_base;2367.00;9.80;517.00;4.77;0
5;naval_base;2355.00;9.50;472.00;-1.57;10923
5;naval_base;2355.00;9.50;528.00;-1.57;10923
5;bunker;2357.00;9.85;534.00;0.20;0
5;bunker;2360.00;9.95;488.00;3.22;0
5;coastal_bunker;2355.00;9.50;508.00;-1.57;0
5;coastal_bunker;2368.00;9.75;464.00;1.57;0
5;dockyard;2355.00;9.50;533.00;-1.57;0
5;anti_air_building;2365.00;10.05;498.00;1.67;0
5;anti_air_building;2361.00;9.90;475.00;5.79;0
5;anti_air_building;2364.00;9.82;452.00;0.71;0
5;synthetic_refinery;2367.00;9.85;514.00;4.83;0
5;fuel_silo;2362.00;10.15;491.00;0.11;0
5;radar_station;2362.00;10.20;497.00;3.61;0
5;rocket_site;2357.00;9.90;531.00;5.44;0
5;nuclear_reactor;2360.00;10.00;508.00;2.17;0
6;arms_factory;1013.00;10.15;1017.00;3.66;0
6;arms_factory;1016.00;9.88;994.00;0.04;0
6;arms_factory;1007.00;9.90;1057.00;2.70;0
6;arms_factory;1010.00;10.05;1034.00;5.72;0
6;arms_factory;1006.00;9.78;1011.00;0.64;0
6;arms_factory;1009.00;10.03;982.00;4.76;0
6;industrial_complex;1012.00;10.20;1050.00;2.61;0
6;industrial_complex;1007.00;9.85;1027.00;2.71;0
6;industrial_complex;1007.00;9.85;999.00;0.55;0
6;industrial_complex;1014.00;10.00;1066.00;3.21;0
6;industrial_complex;1017.00;9.90;1043.00;4.77;0
6;industrial_complex;1008.00;9.95;1015.00;1.16;0
6;air_base;1016.00;9.90;991.00;5.28;0
6;naval_base;1018.00;9.80;1003.00;-3.86;11085
6;naval_base;1005.00;9.50;1027.00;-1.57;11029
6;bunker;1014.00;9.90;1008.00;5.88;0
6;bunker;1009.00;10.03;1055.00;2.26;0
6;coastal_bunker;1005.00;9.50;1023.00;-1.41;0
6;coastal_bunker;1018.00;9.85;1046.00;0.72;0
6;dockyard;1018.00;9.80;1005.00;-3.86;0
6;anti_air_building;1014.00;9.98;978.00;0.71;0
6;anti_air_building;1017.00;9.90;1040.00;4.83;0
6;anti_air_building;1012.00;10.20;1017.00;0.11;0
6;synthetic_refinery;1016.00;9.88;994.00;2.78;0
6;fuel_silo;1007.00;9.90;1057.00;5.44;0
6;radar_station;1012.00;10.15;1023.00;2.84;0
6;rocket_site;1017.00;9.80;1010.00;3.38;0
6;nuclear_reactor;1009.00;10.03;982.00;1.22;0
7;arms_factory;1007.00;9.85;1550.00;2.70;0
7;arms_factory;1010.00;10.05;1553.00;5.72;0
7;arms_factory;1006.00;9.85;1585.00;0.64;0
7;arms_factory;1009.00;9.85;1506.00;4.76;0
7;arms_factory;1012.00;10.00;1509.00;2.61;0
7;arms_factory;1007.00;9.78;1541.00;2.71;0
7;industrial_complex;1007.00;9.73;1523.00;0.55;0
7;industrial_complex;1014.00;10.05;1554.00;3.21;0
7;industrial_complex;1017.00;9.85;1557.00;4.77;0
7;industrial_complex;1008.00;9.95;1568.00;1.16;0
7;industrial_complex;1016.00;9.85;1510.00;5.28;0
7;industrial_complex;1007.00;9.80;1514.00;0.20;0
7;air_base;1010.00;9.82;1524.00;3.22;0
7;naval_base;1005.00;9.50;1510.00;-1.41;10949
7;naval_base;1018.00;9.80;1561.00;1.57;10985
7;bunker;1016.00;9.93;1590.00;0.11;0
7;bunker;1015.00;9.80;1521.00;1.67;0
7;coastal_bunker;1018.00;9.80;1557.00;1.57;0
7;coastal_bunker;1005.00;9.50;1502.00;-1.41;0
7;dockyard;1018.00;9.73;1521.00;1.57;0
7;anti_air_building;1012.00;10.10;1560.00;0.11;0
7;anti_air_building;1016.00;9.93;1563.00;2.78;0
7;anti_air_building;1007.00;9.85;1574.00;5.44;0
7;synthetic_refinery;1010.00;10.00;1577.00;2.17;0
7;fuel_silo;1017.00;9.80;1519.00;3.38;0
7;radar_station;1012.00;10.10;1548.00;3.54;0
7;rocket_site;1012.00;9.90;1533.00;5.34;0
7;nuclear_reactor;1007.00;9.85;1565.00;5.45;0
8;arms_factory;1006.00;9.85;485.00;0.64;0
8;arms_factory;1009.00;10.05;456.00;4.76;0
8;arms_factory;1012.00;10.20;524.00;2.61;0
8;arms_factory;1007.00;9.85;501.00;2.71;0
8;arms_factory;1007.00;9.90;473.00;0.55;0
8;arms_factory;1014.00;10.05;540.00;3.21;0
8;industrial_complex;1017.00;9.95;517.00;4.77;0
8;industrial_complex;1008.00;9.95;489.00;1.16;0
8;industrial_complex;1016.00;10.03;465.00;5.28;0
8;industrial_complex;1007.00;9.88;534.00;0.20;0
8;industrial_complex;1010.00;10.15;505.00;3.22;0
8;industrial_complex;1014.00;10.12;482.00;5.88;0
8;air_base;1009.00;10.05;459.00;2.26;0
8;naval_base;1005.00;9.50;533.00;-1.57;11144
8;naval_base;1018.00;9.85;464.00;1.57;11050
8;bunker;1011.00;10.15;475.00;5.79;0
8;bunker;1014.00;10.15;503.00;0.71;0
8;coastal_bunker;1018.00;9.85;521.00;1.57;0
8;coastal_bunker;1005.00;9.50;483.00;-0.88;0
8;dockyard;1005.00;9.50;470.00;-0.88;0
8;anti_air_building;1007.00;9.85;531.00;5.44;0
8;anti_air_building;1010.00;10.15;508.00;2.17;0
8;anti_air_building;1017.00;9.88;484.00;3.38;0
8;synthetic_refinery;1009.00;10.05;456.00;1.22;0
8;fuel_silo;1012.00;10.20;524.00;5.34;0
8;radar_station;1012.00;10.20;497.00;1.67;0
8;rocket_site;1007.00;9.90;473.00;3.29;0
8;nuclear_reactor;1014.00;10.05;540.00;5.95;0
9;arms_factory;1649.00;10.12;1061.00;2.61;0
9;arms_factory;1648.00;10.05;1057.00;2.71;0
9;arms_factory;1646.00;10.15;1059.00;0.55;0
9;arms_factory;1645.00;9.93;1055.00;3.21;0
9;arms_factory;1689.00;10.05;1057.00;4.77;0
9;arms_factory;1727.00;9.90;1064.00;1.16;0
9;industrial_complex;1727.00;10.00;1060.00;5.28;0
9;industrial_complex;1685.00;10.10;1062.00;0.20;0
9;industrial_complex;1723.00;9.95;1058.00;3.22;0
9;industrial_complex;1682.00;10.20;1060.00;5.88;0
9;industrial_complex;1681.00;10.00;1056.00;2.26;0
9;industrial_complex;1723.00;9.90;1064.00;0.11;0
9;air_base;1677.00;9.85;1054.00;1.67;0
9;naval_base;1669.00;9.50;1053.00;0.00;11096
9;naval_base;1728.00;9.50;1053.00;0.00;11096
9;bunker;1716.00;10.10;1060.00;4.83;0
9;bunker;1672.00;9.95;1056.00;0.11;0
9;coastal_bunker;1686.00;9.85;1066.00;-3.14;0
9;coastal_bunker;1703.00;9.50;1053.00;0.00;0
9;dockyard;1644.00;9.85;1066.00;-3.14;0
9;anti_air_building;1712.00;9.90;1064.00;3.38;0
9;anti_air_building;1665.00;10.20;1060.00;1.22;0
9;anti_air_building;1709.00;10.05;1062.00;5.34;0
9;synthetic_refinery;1708.00;10.05;1058.00;5.45;0
9;fuel_silo;1706.00;10.10;1060.00;3.29;0
9;radar_station;1687.00;10.20;1060.00;0.90;0
9;rocket_site;1661.00;9.95;1064.00;2.33;0
9;nuclear_reactor;1701.00;9.80;1054.00;3.89;0
10;arms_factory;1646.00;10.10;984.00;0.55;0
10;arms_factory;1645.00;9.85;980.00;3.21;0
10;arms_factory;1689.00;10.03;982.00;4.77;0
10;arms_factory;1727.00;9.98;989.00;1.16;0
10;arms_factory;1727.00;10.30;985.00;5.28;0
10;arms_factory;1685.00;10.05;987.00;0.20;0
10;industrial_complex;1723.00;10.15;983.00;3.22;0
10;industrial_complex;1682.00;10.20;985.00;5.88;0
10;industrial_complex;1681.00;10.05;981.00;2.26;0
10;industrial_complex;1723.00;9.95;989.00;0.11;0
10;industrial_complex;1677.00;9.80;979.00;1.67;0
10;industrial_complex;1720.00;10.15;987.00;5.79;0
10;air_base;1678.00;9.95;989.00;0.71;0
10;naval_base;1714.00;9.85;991.00;-3.14;11096
10;naval_base;1661.00;9.50;978.00;-1.07;10740
10;bunker;1674.00;10.15;983.00;2.78;0
10;bunker;1712.00;9.80;979.00;5.44;0
10;coastal_bunker;1643.00;9.80;991.00;-3.14;0
10;coastal_bunker;1722.00;9.85;991.00;-3.14;0
10;dockyard;1702.00;9.85;991.00;-3.14;0
10;anti_air_building;1709.00;10.12;987.00;5.34;0
10;anti_air_building;1708.00;10.00;983.00;5.45;0
10;anti_air_building;1706.00;10.20;985.00;3.29;0
10;synthetic_refinery;1705.00;9.93;981.00;5.95;0
10;fuel_silo;1661.00;9.93;989.00;2.33;0
10;radar_station;1687.00;10.20;985.00;0.14;0
10;rocket_site;1658.00;10.05;987.00;1.73;0
10;nuclear_reactor;1702.00;10.00;989.00;4.40;0
11;arms_factory;649.00;9.98;8.00;4.77;0
11;arms_factory;2366.00;9.78;400.00;1.16;0
11;arms_factory;1173.00;10.05;3.00;5.28;0
11;arms_factory;871.00;9.85;7.00;0.20;0
11;arms_factory;1013.00;9.80;199.00;3.22;0
11;arms_factory;458.00;9.90;11.00;5.88;0
11;industrial_complex;2361.00;9.80;379.00;2.26;0
11;industrial_complex;1014.00;10.15;315.00;0.11;0
11;industrial_complex;2029.00;9.85;11.00;1.67;0
11;industrial_complex;12.00;9.70;376.00;5.79;0
11;industrial_complex;496.00;10.10;7.00;0.71;0
11;industrial_complex;1010.00;10.05;393.00;4.83;0
11;air_base;1387.00;9.95;11.00;0.11;0
11;naval_base;1236.00;9.80;13.00;-2.52;10730
11;naval_base;1426.00;9.85;13.00;-1.98;10970
11;naval_base;13.00;9.80;568.00;0.41;11163
11;naval_base;1516.00;9.75;13.00;-3.42;11091
11;naval_base;2355.00;9.50;145.00;-1.57;10782
11;naval_base;1955.00;9.80;13.00;-3.00;11153
11;naval_base;1005.00;9.50;288.00;-1.74;11025
11;naval_base;2347.00;9.82;13.00;-2.36;10982
11;naval_base;318.00;9.75;13.00;-4.28;11206
11;naval_base;2368.00;9.70;271.00;1.57;11021
11;naval_base;818.00;9.75;13.00;-1.80;11104
11;naval_base;1005.00;9.50;213.00;-2.03;11025
11;naval_base;1891.00;9.85;13.00;-3.28;10916
11;naval_base;1018.00;9.80;446.00;-3.27;11050
11;naval_base;943.00;9.75;13.00;-4.36;10761
11;naval_base;13.00;9.75;220.00;-4.43;10807
11;naval_base;13.00;9.70;366.00;-4.57;11254
11;naval_base;275.00;9.78;13.00;-3.28;10907
11;naval_base;1816.00;9.80;13.00;-3.28;10916
11;naval_base;2355.00;9.50;91.00;-0.43;10982
11;naval_base;2355.00;9.50;219.00;-1.74;10782
11;naval_base;13.00;9.75;21.00;0.41;10988
11;naval_base;13.00;9.75;890.00;0.46;11035
11;naval_base;741.00;9.73;13.00;-3.28;11104
11;naval_base;1566.00;9.80;13.00;-4.43;10979
